user_badges	2200_82986_5_not_null	CHECK			
user_badges	user_badges_org_id_fkey	FOREIGN KEY	org_id		
user_badges	user_badges_user_id_fkey	FOREIGN KEY	user_id		
user_badges	user_badges_pkey	PRIMARY KEY	id		
user_badges	user_badges_user_id_badge_type_key	UNIQUE	user_id		
user_badges	user_badges_user_id_badge_type_key	UNIQUE	badge_type		
user_course_completions	2200_17673_1_not_null	CHECK			
user_course_completions	2200_17673_2_not_null	CHECK			
user_course_completions	2200_17673_3_not_null	CHECK			
user_course_completions	user_course_completions_course_id_fkey	FOREIGN KEY	course_id		
user_course_completions	user_course_completions_org_id_fkey	FOREIGN KEY	org_id		
user_course_completions	user_course_completions_user_id_fkey	FOREIGN KEY	user_id		
user_course_completions	user_course_completions_pkey	PRIMARY KEY	id		
user_course_completions	unique_user_course_completion	UNIQUE	user_id		
user_course_completions	unique_user_course_completion	UNIQUE	course_id		
user_course_completions	user_course_completions_user_id_course_id_key	UNIQUE	user_id		
user_course_completions	user_course_completions_user_id_course_id_key	UNIQUE	course_id		
user_course_progress	2200_17647_1_not_null	CHECK			
user_course_progress	2200_17647_2_not_null	CHECK			
user_course_progress	2200_17647_3_not_null	CHECK			
user_course_progress	2200_17647_5_not_null	CHECK			
user_course_progress	user_course_progress_course_id_fkey	FOREIGN KEY	course_id		
user_course_progress	user_course_progress_org_id_fkey	FOREIGN KEY	org_id		
user_course_progress	user_course_progress_user_id_fkey	FOREIGN KEY	user_id		
user_course_progress	user_course_progress_pkey	PRIMARY KEY	id		
user_course_progress	unique_user_course_progress	UNIQUE	course_id		
user_course_progress	unique_user_course_progress	UNIQUE	user_id		
user_course_progress	user_course_progress_user_id_course_id_key	UNIQUE	course_id		
user_course_progress	user_course_progress_user_id_course_id_key	UNIQUE	user_id		
user_lesson_completions	2200_17625_1_not_null	CHECK			
user_lesson_completions	2200_17625_2_not_null	CHECK			
user_lesson_completions	2200_17625_3_not_null	CHECK			
user_lesson_completions	user_lesson_completions_lesson_id_fkey	FOREIGN KEY	lesson_id		
user_lesson_completions	user_lesson_completions_org_id_fkey	FOREIGN KEY	org_id		
user_lesson_completions	user_lesson_completions_user_id_fkey	FOREIGN KEY	user_id		
user_lesson_completions	user_lesson_completions_pkey	PRIMARY KEY	id		
user_lesson_completions	unique_user_lesson_completion	UNIQUE	user_id		
user_lesson_completions	unique_user_lesson_completion	UNIQUE	lesson_id		
user_lesson_completions	user_lesson_completions_user_id_lesson_id_key	UNIQUE	user_id		
user_lesson_completions	user_lesson_completions_user_id_lesson_id_key	UNIQUE	lesson_id		
user_lesson_progress	2200_17595_1_not_null	CHECK			
user_lesson_progress	2200_17595_2_not_null	CHECK			
user_lesson_progress	2200_17595_3_not_null	CHECK			
user_lesson_progress	user_lesson_progress_lesson_id_fkey	FOREIGN KEY	lesson_id		
user_lesson_progress	user_lesson_progress_org_id_fkey	FOREIGN KEY	org_id		
user_lesson_progress	user_lesson_progress_user_id_fkey	FOREIGN KEY	user_id		
user_lesson_progress	user_lesson_progress_pkey	PRIMARY KEY	id		
user_lesson_progress	user_lesson_progress_user_id_lesson_id_key	UNIQUE	lesson_id		
user_lesson_progress	user_lesson_progress_user_id_lesson_id_key	UNIQUE	user_id		
user_roles	2200_17501_1_not_null	CHECK			
user_roles	2200_17501_2_not_null	CHECK			
user_roles	2200_17501_3_not_null	CHECK			
user_roles	2200_17501_5_not_null	CHECK			
user_roles	user_roles_org_id_fkey	FOREIGN KEY	org_id		
user_roles	user_roles_user_id_fkey	FOREIGN KEY	user_id		
user_roles	user_roles_pkey	PRIMARY KEY	id		
user_roles	unique_user_role	UNIQUE	user_id		
user_roles	unique_user_role	UNIQUE	role		
user_roles	user_roles_user_id_role_key	UNIQUE	user_id		
user_roles	user_roles_user_id_role_key	UNIQUE	role		
